"","date","visit","farm","order","cow_id","quarter","path_1","path1_IMI","path_2","path2_IMI","path_3","path3_IMI","path_4","path4_IMI","quarter_code","isolate_1","isolate_2","isolate_3","isolate_4","clinical","blind","teatinj","pstmilking","mixed_inf_series","dup_not_collected","IMI_series","hygiene_1","hygiene_2","cc_1","cc_2","cc_3","scc","contam","contam_comment","uniqueID","scc_div_100k","ls","ls_no_neg","scc_200k","cause_path"
"3102","1.10.2020","second","StonyPond",1,"peaches","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",77000,NA,NA,"peaches_RF_second",0.77,2.622930351,2.6229,"no",""
"3103","12.12.2019","first","StonyPond",7,"riley","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",78000,NA,NA,"riley_LH_first",0.78,2.641546029,2.6415,"no",""
"3104","12.12.2019","first","StonyPond",29,"faith","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",78000,NA,NA,"faith_LH_first",0.78,2.641546029,2.6415,"no",""
"3105","1.10.2020","second","StonyPond",9,"lish","RF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",78000,NA,NA,"lish_RF_second",0.78,2.641546029,2.6415,"no",""
"3106","1.10.2020","second","StonyPond",11,"lucinda","RF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",78000,NA,NA,"lucinda_RF_second",0.78,2.641546029,2.6415,"no",""
"3107","12.11.2019","first","Choiniere",12,"26","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",78000,NA,NA,"26_LF_first",0.78,2.641546029,2.6415,"no",""
"3108","3.3.2020","third","Butterworks",17,"nazareth","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",79000,NA,NA,"nazareth_RH_third",0.79,2.659924558,2.6599,"no",""
"3109","1.22.2020","second","Swallowdale",18,"marta","LF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",79000,NA,NA,"marta_LF_second",0.79,2.659924558,2.6599,"no",""
"3110","1.10.2020","second","StonyPond",26,"rhonda","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",79000,NA,NA,"rhonda_RH_second",0.79,2.659924558,2.6599,"no",""
"3111","2.19.2020","second","Glennview",36,"93","RF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",79000,NA,NA,"93_RF_second",0.79,2.659924558,2.6599,"no",""
"3112","1.10.2020","second","StonyPond",12,"riley","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",81000,NA,NA,"riley_LF_second",0.81,2.695993813,2.696,"no",""
"3113","1.30.2020","second","Lynd",13,"chartreuse","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",81000,NA,NA,"chartreuse_LH_second",0.81,2.695993813,2.696,"no",""
"3114","12.12.2019","first","StonyPond",30,"whopper","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",82000,NA,NA,"whopper_RH_first",0.82,2.713695815,2.7137,"no",""
"3115","1.10.2020","second","StonyPond",27,"aubrey","RF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",82000,NA,NA,"aubrey_RF_second",0.82,2.713695815,2.7137,"no",""
"3116","2.17.2020","third","Choiniere",33,"26","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",82000,NA,NA,"26_RF_third",0.82,2.713695815,2.7137,"no",""
"3117","3.10.2020","third","vonTrapp",28,"indie","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",82000,NA,NA,"indie_LF_third",0.82,2.713695815,2.7137,"no",""
"3118","12.13.2019","first","Swallowdale",29,"ferris","RH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",83000,NA,NA,"ferris_RH_first",0.83,2.731183242,2.7312,"no",""
"3119","1.30.2020","second","Lynd",25,"chive","RH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",83000,NA,NA,"chive_RH_second",0.83,2.731183242,2.7312,"no",""
"3120","2.4.2020","second","Butterworks",22,"aurora","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",84000,NA,NA,"aurora_RH_second",0.84,2.748461233,2.7485,"no",""
"3121","2.4.2020","second","Butterworks",25,"jolene","RH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",84000,NA,NA,"jolene_RH_second",0.84,2.748461233,2.7485,"no",""
"3122","1.22.2020","second","Swallowdale",19,"dorian","LF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",84000,NA,NA,"dorian_LF_second",0.84,2.748461233,2.7485,"no",""
"3123","12.12.2019","first","StonyPond",28,"genie","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",84000,NA,NA,"genie_RF_first",0.84,2.748461233,2.7485,"no",""
"3124","1.21.2020","second","Choiniere",21,"27","LH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",84000,NA,NA,"27_LH_second",0.84,2.748461233,2.7485,"no",""
"3125","1.14.2020","first","Glennview",4,"201","LH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",84000,NA,NA,"201_LH_first",0.84,2.748461233,2.7485,"no",""
"3126","1.3.2020","first","OughtaBe",9,"goody","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",84000,NA,NA,"goody_RH_first",0.84,2.748461233,2.7485,"no",""
"3127","3.12.2020","third","OughtaBe",19,"mschar","LF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",84000,NA,NA,"mschar_LF_third",0.84,2.748461233,2.7485,"no",""
"3128","2.17.2020","third","Choiniere",23,"8","RF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",85000,NA,NA,"8_RF_third",0.85,2.765534746,2.7655,"no",""
"3129","12.12.2019","first","StonyPond",7,"riley","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",87000,NA,NA,"riley_RH_first",0.87,2.799087306,2.7991,"no",""
"3130","12.12.2019","first","StonyPond",25,"rhonda","LF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",88000,NA,NA,"rhonda_LF_first",0.88,2.815575429,2.8156,"no",""
"3131","1.10.2020","second","StonyPond",27,"aubrey","LF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",88000,NA,NA,"aubrey_LF_second",0.88,2.815575429,2.8156,"no",""
"3132","2.21.2020","second","Paddlebridge",20,"vida6","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",88000,NA,NA,"vida6_RF_second",0.88,2.815575429,2.8156,"no",""
"3133","2.28.2020","third","Swallowdale",26,"marta","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",90000,NA,NA,"marta_LF_third",0.9,2.847996907,2.848,"no",""
"3134","3.3.2020","third","Butterworks",23,"love","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",91000,NA,NA,"love_LF_third",0.91,2.86393845,2.8639,"no",""
"3135","12.12.2019","first","StonyPond",9,"lucinda","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",91000,NA,NA,"lucinda_LH_first",0.91,2.86393845,2.8639,"no",""
"3136","2.12.2020","second","vonTrapp",14,"zelda","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",91000,NA,NA,"zelda_LH_second",0.91,2.86393845,2.8639,"no",""
"3137","1.30.2020","second","Lynd",29,"madge","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",91000,NA,NA,"madge_RH_second",0.91,2.86393845,2.8639,"no",""
"3138","3.12.2020","third","OughtaBe",9,"ruger","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",92000,NA,NA,"ruger_LF_third",0.92,2.879705766,2.8797,"no",""
"3139","1.10.2020","second","StonyPond",28,"daisy","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",93000,NA,NA,"daisy_LH_second",0.93,2.895302621,2.8953,"no",""
"3140","3.19.2020","third","Glennview",34,"169","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",93000,NA,NA,"169_LH_third",0.93,2.895302621,2.8953,"no",""
"3141","2.26.2020","third","BJ",7,"727","LH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",93000,NA,NA,"727_LH_third",0.93,2.895302621,2.8953,"no",""
"3142","12.11.2019","first","Choiniere",18,"17","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",94000,NA,NA,"17_LH_first",0.94,2.910732662,2.9107,"no",""
"3143","2.14.2020","second","OughtaBe",6,"maxie","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",94000,NA,NA,"maxie_RH_second",0.94,2.910732662,2.9107,"no",""
"3144","2.4.2020","second","Butterworks",19,"nazareth","RH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",95000,NA,NA,"nazareth_RH_second",0.95,2.925999419,2.926,"no",""
"3145","2.4.2020","second","Butterworks",25,"jolene","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",95000,NA,NA,"jolene_LF_second",0.95,2.925999419,2.926,"no",""
"3146","12.12.2019","first","StonyPond",9,"lucinda","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",95000,NA,NA,"lucinda_RH_first",0.95,2.925999419,2.926,"no",""
"3147","1.10.2020","second","StonyPond",21,"doris","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",95000,NA,NA,"doris_RH_second",0.95,2.925999419,2.926,"no",""
"3148","1.14.2020","first","Glennview",28,"43","LF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",95000,NA,NA,"43_LF_first",0.95,2.925999419,2.926,"no",""
"3149","3.3.2020","third","Butterworks",23,"love","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",96000,NA,NA,"love_LH_third",0.96,2.941106311,2.9411,"no",""
"3150","2.28.2020","third","Swallowdale",3,"quantum","LH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","yes","",NA,"","NA","NA","NA","NA","NA",96000,NA,NA,"quantum_LH_third",0.96,2.941106311,2.9411,"no",""
"3151","12.12.2019","first","StonyPond",29,"faith","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",96000,NA,NA,"faith_RF_first",0.96,2.941106311,2.9411,"no",""
"3152","12.11.2019","first","Choiniere",12,"26","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",96000,NA,NA,"26_LH_first",0.96,2.941106311,2.9411,"no",""
"3153","2.19.2020","second","Glennview",27,"169","LH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",98000,NA,NA,"169_LH_second",0.98,2.970853654,2.9709,"no",""
"3154","1.17.2020","first","Paddlebridge",23,"shania291","RH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",99000,NA,NA,"shania291_RH_first",0.99,2.98550043,2.9855,"no",""
"3155","3.3.2020","third","Butterworks",8,"pearl","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",100000,NA,NA,"pearl_RF_third",1,3,3,"no",""
"3156","2.17.2020","third","Choiniere",33,"26","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",100000,NA,NA,"26_LH_third",1,3,3,"no",""
"3157","3.5.2020","third","Lynd",29,"lordwalk","LF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",100000,NA,NA,"lordwalk_LF_third",1,3,3,"no",""
"3158","12.12.2019","first","StonyPond",5,"echo","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",106000,NA,NA,"echo_LF_first",1.06,3.084064265,3.0841,"no",""
"3159","1.10.2020","second","StonyPond",18,"brandy","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",110000,NA,NA,"brandy_RH_second",1.1,3.137503524,3.1375,"no",""
"3160","3.19.2020","third","Glennview",19,"185","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",110000,NA,NA,"185_LH_third",1.1,3.137503524,3.1375,"no",""
"3161","2.14.2020","second","OughtaBe",6,"maxie","LH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",110000,NA,NA,"maxie_LH_second",1.1,3.137503524,3.1375,"no",""
"3162","1.17.2020","first","Paddlebridge",35,"vida6","LH","","","","","","",NA,NA,6,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",110000,NA,NA,"vida6_LH_first",1.1,3.137503524,3.1375,"no",""
"3163","2.26.2020","third","BJ",22,"701","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",110000,NA,NA,"701_RH_third",1.1,3.137503524,3.1375,"no",""
"3164","2.26.2020","third","BJ",27,"713","LF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",110000,NA,NA,"713_LF_third",1.1,3.137503524,3.1375,"no",""
"3165","3.10.2020","third","vonTrapp",28,"indie","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",110000,NA,NA,"indie_RF_third",1.1,3.137503524,3.1375,"no",""
"3166","1.30.2020","second","Lynd",4,"luxurytax","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",110000,NA,NA,"luxurytax_LH_second",1.1,3.137503524,3.1375,"no",""
"3167","12.12.2019","first","StonyPond",11,"robin","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",117000,NA,NA,"robin_RF_first",1.17,3.22650853,3.2265,"no",""
"3168","2.4.2020","second","Butterworks",32,"lilac","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",120000,NA,NA,"lilac_RF_second",1.2,3.263034406,3.263,"no",""
"3169","1.22.2020","second","Swallowdale",3,"zap","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",120000,NA,NA,"zap_RH_second",1.2,3.263034406,3.263,"no",""
"3170","2.28.2020","third","Swallowdale",15,"deedee","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",120000,NA,NA,"deedee_RH_third",1.2,3.263034406,3.263,"no",""
"3171","2.17.2020","third","Choiniere",33,"26","LF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",120000,NA,NA,"26_LF_third",1.2,3.263034406,3.263,"no",""
"3172","2.19.2020","second","Glennview",24,"43","RF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",120000,NA,NA,"43_RF_second",1.2,3.263034406,3.263,"no",""
"3173","1.17.2020","first","Paddlebridge",32,"farrah363","RH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",120000,NA,NA,"farrah363_RH_first",1.2,3.263034406,3.263,"no",""
"3174","1.17.2020","first","Paddlebridge",35,"vida6","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",120000,NA,NA,"vida6_LF_first",1.2,3.263034406,3.263,"no",""
"3175","12.19.2019","first","Lynd",22,"madge","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",125000,NA,NA,"madge_RH_first",1.25,3.321928095,3.3219,"no",""
"3176","12.12.2019","first","StonyPond",23,"abbi","LF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",127000,NA,NA,"abbi_LF_first",1.27,3.344828497,3.3448,"no",""
"3177","1.2.2020","first","Butterworks",1,"joy","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",130000,NA,NA,"joy_RH_first",1.3,3.378511623,3.3785,"no",""
"3178","2.4.2020","second","Butterworks",13,"nebula","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",130000,NA,NA,"nebula_RF_second",1.3,3.378511623,3.3785,"no",""
"3179","1.10.2020","second","StonyPond",25,"abbi","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",130000,NA,NA,"abbi_RH_second",1.3,3.378511623,3.3785,"no",""
"3180","1.10.2020","second","StonyPond",28,"daisy","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",130000,NA,NA,"daisy_RF_second",1.3,3.378511623,3.3785,"no",""
"3181","1.10.2020","second","StonyPond",30,"daryl","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",130000,NA,NA,"daryl_LF_second",1.3,3.378511623,3.3785,"no",""
"3182","2.17.2020","third","Choiniere",30,"27","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",130000,NA,NA,"27_LH_third",1.3,3.378511623,3.3785,"no",""
"3183","3.16.2020","fourth","Choiniere",24,"89","RH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",130000,NA,NA,"89_RH_fourth",1.3,3.378511623,3.3785,"no",""
"3184","1.29.2020","second","BJ",26,"713","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",130000,NA,NA,"713_LH_second",1.3,3.378511623,3.3785,"no",""
"3185","1.29.2020","second","BJ",26,"713","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",130000,NA,NA,"713_LF_second",1.3,3.378511623,3.3785,"no",""
"3186","2.26.2020","third","BJ",13,"719","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",130000,NA,NA,"719_LH_third",1.3,3.378511623,3.3785,"no",""
"3187","1.30.2020","second","Lynd",8,"faith","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",130000,NA,NA,"faith_RF_second",1.3,3.378511623,3.3785,"no",""
"3188","1.30.2020","second","Lynd",25,"chive","LH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",130000,NA,NA,"chive_LH_second",1.3,3.378511623,3.3785,"no",""
"3189","1.30.2020","second","Lynd",25,"chive","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",130000,NA,NA,"chive_RF_second",1.3,3.378511623,3.3785,"no",""
"3190","3.5.2020","third","Lynd",7,"kodiak","LF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",130000,NA,NA,"kodiak_LF_third",1.3,3.378511623,3.3785,"no",""
"3191","12.13.2019","first","Swallowdale",2,"shelly","RF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",134000,NA,NA,"shelly_RF_first",1.34,3.422233001,3.4222,"no",""
"3192","12.13.2019","first","Swallowdale",30,"cassia","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",139000,NA,NA,"cassia_LF_first",1.39,3.475084883,3.4751,"no",""
"3193","12.17.2019","first","BJ",18,"701","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",139000,NA,NA,"701_RF_first",1.39,3.475084883,3.4751,"no",""
"3194","3.3.2020","third","Butterworks",29,"petunia","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",140000,NA,NA,"petunia_RF_third",1.4,3.485426827,3.4854,"no",""
"3195","2.28.2020","third","Swallowdale",3,"quantum","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","yes","",NA,"","NA","NA","NA","NA","NA",140000,NA,NA,"quantum_RH_third",1.4,3.485426827,3.4854,"no",""
"3196","1.10.2020","second","StonyPond",12,"riley","LH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",140000,NA,NA,"riley_LH_second",1.4,3.485426827,3.4854,"no",""
"3197","1.10.2020","second","StonyPond",21,"doris","LH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",140000,NA,NA,"doris_LH_second",1.4,3.485426827,3.4854,"no",""
"3198","1.10.2020","second","StonyPond",27,"aubrey","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",140000,NA,NA,"aubrey_RH_second",1.4,3.485426827,3.4854,"no",""
"3199","1.3.2020","first","OughtaBe",3,"maxie","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",140000,NA,NA,"maxie_RH_first",1.4,3.485426827,3.4854,"no",""
"3200","2.14.2020","second","OughtaBe",35,"katie","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",140000,NA,NA,"katie_RH_second",1.4,3.485426827,3.4854,"no",""
"3201","1.30.2020","second","Lynd",20,"willy","LF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",140000,NA,NA,"willy_LF_second",1.4,3.485426827,3.4854,"no",""
"3202","2.28.2020","third","Swallowdale",3,"quantum","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","yes","",NA,"","NA","NA","NA","NA","NA",150000,NA,NA,"quantum_RF_third",1.5,3.584962501,3.585,"no",""
"3203","1.10.2020","second","StonyPond",3,"pippa","RH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",150000,NA,NA,"pippa_RH_second",1.5,3.584962501,3.585,"no",""
"3204","1.14.2020","first","Glennview",28,"43","RF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",150000,NA,NA,"43_RF_first",1.5,3.584962501,3.585,"no",""
"3205","3.12.2020","third","OughtaBe",32,"penny","LH","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",150000,NA,NA,"penny_LH_third",1.5,3.584962501,3.585,"no",""
"3206","2.21.2020","second","Paddlebridge",25,"shania291","RH","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",150000,NA,NA,"shania291_RH_second",1.5,3.584962501,3.585,"no",""
"3207","2.12.2020","second","vonTrapp",14,"zelda","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",150000,NA,NA,"zelda_RF_second",1.5,3.584962501,3.585,"no",""
"3208","12.12.2019","first","StonyPond",30,"whopper","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",156000,NA,NA,"whopper_RF_first",1.56,3.641546029,3.6415,"no",""
"3209","3.3.2020","third","Butterworks",24,"star","RF","","","","","","",NA,NA,5,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",160000,NA,NA,"star_RF_third",1.6,3.678071905,3.6781,"no",""
"3210","1.22.2020","second","Swallowdale",34,"jewel","RF","","","","","","",NA,NA,3,"","","",NA,"",NA,"","","",NA,"","NA","NA","NA","NA","NA",160000,NA,NA,"jewel_RF_second",1.6,3.678071905,3.6781,"no",""
